Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Sector,Next Qtr. Avg. Price,Q avg to Q avg Price % Change,Y avg to Y avg Price % Change,Up or Down Q over Q,Up or Down Y over Y,"Buy, Hold, or Sell"
ATVI,2014-12-31,-0.3753080070462413,-0.19474859813397397,-0.11688825804555054,-0.14124047716776916,0.4044395764018183,0.6546580673797184,1.0444848640015443,0.9832080107134222,0.18713483465774708,-0.2167962132110833,-0.36704698231581856,0.45034858554966256,-0.0530080611921896,-0.37486826388350863,-0.3351029974503597,-0.2282251536129556,-0.22605225052112157,-3.0298868841168805,-0.12701299293841617,-0.4402220801620046,0.48505244669601366,0.8163184691209309,-0.33018441668569665,-0.2700936083918922,-0.2137672844148227,-0.09464081912581732,-0.40036597682411573,0.08193782070244436,0.38313871035552954,-0.20966674491519308,-0.20033305724272413,-0.13783692198841108,-0.2332490033158854,-0.4259297615856129,0.1816601249424306,-0.28759659407733146,0.1491399246713621,0.44189948831381415,-0.19949729194133964,-0.1770517055950608,-0.1982110181859707,-0.19115681787087274,-0.3378614331150785,-0.2028346655003909,-0.22648772410702012,0.422883921786094,-0.48972141976737704,0.12692167953829886,0.3459515900395957,0.1740904998364521,-0.006239666530713325,0.14194036887974154,-0.3674985956187767,-0.41801903546491087,-0.29234109296532007,0.2309175494921598,-0.14336755159379935,0.3729805268697763,0.7768836260350852,0.10888498989331573,-0.20630708572931153,0.34822651561172235,-0.31612782483509655,-0.39561648426286206,-0.18687869364299395,-0.27773531932898876,-0.1080446534488695,-0.29327115264952835,-0.12760423257312806,-0.343258126449708,-0.2772469369569635,-0.3782693235478941,-0.083923218311436,0.03517017608147883,-0.4354594844096819,0.15077409207902673,Information Technology,-0.6226528952979329,8.25,33.57,1,1,0
ATVI,2015-12-31,-0.37637904899157837,0.06323532369843377,-0.11688825804555054,-0.14523773268444956,0.4032575175371666,0.6914165391870296,-0.038404183866144616,-0.0006127745293795999,0.06399239267785077,-0.2167962132110833,-0.3652657174198711,-0.42832445283343396,-0.04656805956318915,-0.37486826388350863,-0.27389187086760763,-0.20614325162798258,-0.2028837797799033,-2.7776376780854104,-0.12701299293841617,-0.4387444995473138,0.48632344158651075,0.8610061769968019,-0.3162180855589205,-0.22746230140743265,-0.20538007895414287,-0.104185390519517,-0.3991110081054572,0.07453646451285213,0.04955421077141428,-0.23177620261754822,-0.20033305724272413,-0.13783692198841108,-0.2332490033158854,-0.3051898956158904,-1.359024066368854,-0.3035255345663995,0.21530199286831997,-0.3414700223986806,-0.18593747958983897,-0.19051786624970726,-0.18464698058178017,-0.1788457054635206,-0.3344693283268682,-0.2028346655003909,-0.20166108496049323,0.4711591931818091,1.337249137757632,0.025101370212419215,0.30843912477220603,0.04886627429403018,-0.04106010802589969,-1.0007180709620267,-0.34775135982816113,-0.41486192667876587,-0.29234109296532007,0.32205995320820585,-0.14336755159379935,0.3729805268697763,-0.17175794265317523,0.16429303034459292,-0.17977467381425338,0.32580069475954293,-0.3179403320880151,-0.39561648426286206,-0.18719240567623385,-0.26378261342696047,-0.3257008426559939,-0.3035451117975954,-0.08188660212533243,-0.3511980541208544,-0.2632941017466146,-0.37257213106236176,-0.07614756204534638,0.08017549033594056,-0.4215180754984394,0.15551977743723844,Information Technology,-0.4973767628282635,-8.52,37.59,0,1,0
AVY,2013-12-28,-0.3003082948240095,-0.11754173101624611,-0.16509566221659386,-0.1332459661344084,0.39787914970300114,-0.3985877425783866,-0.5053379934971665,-0.47915621367194444,0.012130479613240585,-0.19684151177161036,-0.2786576494040821,-0.3887445862396008,-0.0533593340083169,-0.34978305479205735,-0.39647955951036246,-0.3509907866338239,-0.32782803270575905,0.32418672541490234,-0.12701299293841617,-0.4048755813949487,-0.409572612393983,-0.8818144301621691,-0.4189204990947492,-0.2812393838324076,-0.268419397416672,-0.4313255750385736,-0.30722219852527644,0.0745717090661359,-0.10827071376300583,-0.5140914168054984,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.3565874165424512,0.03826927456425359,-0.4424896113930295,0.10147001612108535,0.533220702750948,-0.34741819229507853,-0.17860031407034516,-0.3461780108576491,-0.3193003791214345,-0.25969037827077224,-0.2028346655003909,-0.35783159812118254,-0.49434623473249245,-0.28905005789946153,-0.39209394984125084,-0.36362630559723874,0.1824008348042674,0.11194500842647805,0.28972250422384604,-0.34881965291191575,0.18341018829570482,-0.29234109296532007,-0.49822168023620833,-0.11343539898565526,-0.5692477731475077,-0.35977699230310073,-0.3129548914090745,-0.2564651037665177,0.21376909406756833,-0.3106661363129687,-0.36558262880875475,-0.1884472538091934,-0.5075631912265373,-0.4150820399486596,-0.40896790231790675,-0.44192252344103833,-0.4939973019621905,-0.5070769388109772,-0.33972425563796427,0.20158643872934914,-0.009835138172982899,-0.22633835074104397,-0.4859058967255626,Materials,-0.30321604335061736,6.58,12.92,1,1,0
AVY,2015-01-03,-0.3121566963443014,0.015404727971841383,-0.20671735543530884,-0.09727066648428494,0.3923530245107542,-0.39724686750617016,-0.6046856125675967,-0.5261194273542785,0.11372299424665505,-0.19684151177161036,-0.27340885551069044,-0.4995682127023337,-0.024379326677814894,-0.3516550853212701,-0.3977203255897426,-0.3514454140276322,-0.32868857590471856,0.2586019318467201,-0.12701299293841617,-0.4070550128016176,-0.41373865120172343,-0.9265021380380402,-0.41795853240999675,-0.2867865900424337,-0.27228833412917913,-0.4255988322023538,-0.3077994841358594,0.07464219817270344,-0.17785715776227287,-0.5150389649927423,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.2413491530282298,-0.07722642744683779,-0.43686669540038847,0.16311977590126325,0.42326426647307636,-0.3398294552071334,-0.12769822679578163,-0.33858690911074246,-0.31809086632351924,-0.2688999427707632,-0.2028346655003909,-0.35257419218427094,-0.49434623473249245,-0.30276860908504255,-0.3716629009304658,-0.36362630559723874,0.08206966743027842,0.12484905439234123,0.13408399812618574,-0.32099547395776157,0.017504121583786975,-0.29234109296532007,-0.49822168023620833,-0.08894545594262827,-0.5103585043964275,-0.4708791580053294,-0.3129548914090745,-0.25251831562292043,0.1869231114242347,-0.3125148937109456,-0.3158256303061114,-0.1884472538091934,-0.5133756731433592,-0.42684817192704094,-0.40508773716392804,-0.46625963330217024,-0.48729403559203677,-0.5128894745956496,-0.3354891941926642,0.18298084841584988,0.03517017608147883,-0.1347233778957359,-0.4907789871858965,Materials,-0.2691956697280036,11.1,20.03,1,1,0
AVY,2016-01-02,-0.31549031439916314,-0.11735342158425165,-0.2068490696543554,-0.077284388900883,0.39592875257632576,-0.3960793814519128,-0.6245551363816827,-0.5418605599181633,0.11040762080873476,-0.19684151177161036,-0.28403706938984324,-0.49165223938356706,0.010338136649432957,-0.35557649664035795,-0.4032210552083277,-0.34409019226351983,-0.32072855131434286,0.19974378377271035,-0.12701299293841617,-0.4083201912029466,-0.418737897771012,-0.837126722286298,-0.41834331908389777,-0.27600035574516074,-0.27521032828967407,-0.4322800321779436,-0.31108750217874487,0.07436024174643327,-0.08603174712406482,-0.5129182619070062,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.3265316823224652,-0.034738601784051866,-0.41794311409937557,0.15099467721077472,0.42919561601729267,-0.33288302502004885,-0.12715958036959576,-0.33163831440824487,-0.31223768831932197,-0.2807723095294992,-0.2028346655003909,-0.3442864758809451,-0.44607096333677737,-0.32890395112472615,-0.3813090354981807,-0.36362630559723874,0.02989290678760262,0.1287407507947444,0.1392159822474601,-0.32275977617184115,0.1305286161277767,-0.29234109296532007,-0.45265047837818534,-0.06717661768215984,-0.4514692356453473,-0.47942547844396244,-0.3129548914090745,-0.24659813340752448,0.2496504074310554,-0.3186532516074964,-0.358396374707902,-0.1884472538091934,-0.5184893742227232,-0.4369166684410928,-0.4184438840564152,-0.47074926886710344,-0.4922547337653371,-0.5180032230668317,-0.34357653696314255,0.17578370097595733,0.08017549033594056,-0.06302470349506005,-0.49214336122226526,Materials,-0.13541561287114043,2.2,22.78,1,1,0
AWK,2012-12-31,-0.4486773256671836,0.07353961581717051,-0.09328902141897723,-0.1572294992344907,0.16165236898496962,0.22680841274191302,-0.6841637078239408,-0.5758831966669351,0.19187108242620463,-0.21651160546291356,-0.37285093710178047,-1.0616023183347647,-0.20756810028820027,-0.06678682030004424,-0.3239423065663356,-0.3179509031557344,-0.28407454120004505,0.29980263549852687,-0.12701299293841617,0.0945865610471298,-0.3451543546939559,0.2800659746104783,-0.42699204089094533,-0.21319005891132206,-0.2814060381299827,-0.5766416745076512,-0.423765621564736,0.08919114976824474,-0.18727015908521497,-0.09720216032854297,-0.2001346506267285,-0.13783692198841108,-0.2332490033158854,-0.4387765571718042,-0.008655970712779744,-0.3411818684613663,0.09681486407589687,0.3775484437823887,-0.31295485869223816,-0.010649685077562069,-0.31170393844152483,-0.2908116010731089,-0.38433275989784127,-0.2028346655003909,-0.2737488826987791,0.6642602787646694,0.09963755270619626,-0.45621194028694306,-0.2688777156929213,0.24497841604661666,0.20422327491125078,0.30117063028400737,-0.0833282650501619,0.1471460582236507,-0.12004127053169326,0.2309175494921598,-0.14336755159379935,0.019644914363294748,-0.8383709368665475,-0.3129548914090745,-0.39148108805817833,0.2989820131155076,-0.4258741723287797,-0.24489886455984727,-0.1884472538091934,-0.2759717339603278,-0.52496963850685,-0.4647533060540346,-0.28025249880069636,-0.2432667878528182,-0.2759154607365211,-0.4128547091524301,0.27450343293023116,-0.054840452427444626,-0.2582044282524555,-0.40667227097084674,Utilities,-0.42643409385704,5.3,16.16,1,1,0
AWK,2013-12-31,-0.45143659747885834,-0.010205354779404931,-0.16035395033091746,-0.1572294992344907,0.14645522919157444,0.23128786022454484,-0.6940984697309838,-0.5754669022520225,0.19187108242620463,-0.21650935432818227,-0.374053290906545,-1.0932662116098313,-0.20756810028820027,-0.008914868519960182,-0.3127692080215177,-0.3215861362700106,-0.287779676138796,0.29980263549852687,-0.12701299293841617,0.12455328114488498,-0.345081766763543,0.3694413903622204,-0.4223194480475412,-0.2233532597703763,-0.2814060381299827,-0.5766416745076512,-0.42296219059105084,0.06607777172474671,-0.1871831760302159,-0.09554494367039582,-0.2012465474468,-0.13783692198841108,-0.2332490033158854,-0.18998855560808178,-0.011870808704814205,-0.35067519841404104,0.2969664703499207,0.23290029891942884,-0.3103547052009767,0.0209008560282418,-0.3091029747395283,-0.2913735925552831,-0.37376211335158094,-0.2028346655003909,-0.26938669616168054,0.7125355501603845,-0.07192494611870842,-0.45249147977381193,-0.26779814642933136,0.2759262552537008,0.16786254094521852,0.12578412257202595,-0.1585480759780317,-0.010752002052210457,-0.10799393461576852,0.1853463476341368,-0.14608865637635793,0.019644914363294748,-0.8640098981824464,-0.3129548914090745,-0.38526114838573094,0.2997997430468711,-0.42427409092590324,-0.14390973267744528,-0.1884472538091934,-0.26751382816882013,-0.5199761058971393,-0.44074406099676383,-0.26476785524054813,-0.24017394009794338,-0.2674188943362618,-0.412296695854062,0.27418973185383205,-0.009835138172982899,-0.24824627903013935,-0.4056550703446635,Utilities,-0.379730440094821,3.1,16.62,1,1,0
AWK,2014-12-31,-0.4208272897230688,0.021807248659652962,-0.10635112052182523,-0.15323224371781033,0.15354758237948493,0.23598138534801674,-0.7040332316380268,-0.5814735753371958,0.19187108242620463,-0.2164746225351853,-0.3722423382623318,-1.0932662116098313,-0.20756810028820027,0.02889916289091219,-0.3057382002383638,-0.3050247097812808,-0.2708997903130513,0.29980263549852687,-0.12701299293841617,0.15413472209735954,-0.3450484384530811,0.3694413903622204,-0.41726021585365797,-0.20126716097119843,-0.2814060381299827,-0.5766416745076512,-0.4219514387850432,0.07136445471731259,-0.13517268953591835,-0.07691975601656285,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.259404747664069,-0.014985099591091709,-0.31865802803101423,0.2285897722551567,0.24131203100031742,-0.2975085671837655,-0.01680439380476822,-0.2962528338513478,-0.27863051129153266,-0.3728001124336445,-0.2028346655003909,-0.25934651121271746,0.7125355501603845,0.0815510949314543,-0.4444778195075915,-0.30321149311396906,0.25795278421486195,0.19448993738271397,0.12578412257202595,-0.10010159950322844,0.16446753557883503,-0.10029393045866195,0.32205995320820585,-0.14336755159379935,0.078534183114375,-0.8725562186210793,-0.3129548914090745,-0.37792254783917517,0.2981746835648291,-0.42403242329218077,-0.19604171004896284,-0.1884472538091934,-0.24575177673583354,-0.519755758334635,-0.4401987431845067,-0.2545185647623379,-0.2133032925755009,-0.2456067638444974,-0.4093590809787094,0.27381917517881527,0.03517017608147883,-0.19248064338516926,-0.4038170803082966,Utilities,-0.2522940542896638,5.17,13.56,1,1,0
AWK,2015-12-31,-0.40342285811134065,-0.01962082637912784,-0.09317969861716857,-0.15323224371781033,0.09326258028224581,0.24164542660134458,-0.6940984697309838,-0.5720419049993309,0.19187108242620463,-0.2164746225351853,-0.37063919985597915,-1.1170141315661313,-0.20756810028820027,0.08308952031549283,-0.2991207811483365,-0.29333429108335396,-0.2589845767889961,0.29980263549852687,-0.12701299293841617,0.19587637446237394,-0.3317736029301116,0.41412909823809146,-0.4105620774561225,-0.1879127756507653,-0.2814060381299827,-0.5766416745076512,-0.4217004450413115,0.0051046945438202465,-0.09212952829925831,-0.039378799264808834,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.06297169354819021,-0.0034177334420609847,-0.3055962968299784,0.33793712345933397,0.1440378984751701,-0.28490032061131754,0.00608807930813072,-0.2836406585351707,-0.26869522759437126,-0.361097350914319,-0.2028346655003909,-0.24620299637043852,0.7608108215560996,0.14313437215139843,-0.4558656172611439,-0.3067653056129849,0.25567598011409065,0.1822003697961776,0.10709356311800201,-0.08569582913138596,0.0902754791044284,-0.09304686772256164,0.36763115506622884,-0.1406464468112408,0.13742345186545527,-0.8981951799369783,-0.3129548914090745,-0.36972763390973196,0.26307339875272223,-0.4231865865741521,-0.12925641378560324,-0.1884472538091934,-0.2181900276387234,-0.5140969734535367,-0.41107256773561757,-0.24718184322939826,-0.17564133477254065,-0.21797602613730394,-0.40606539157301097,0.26560808216182463,0.08017549033594056,-0.13273174805127264,-0.40410771920101746,Utilities,-0.13220339943444973,12.77,33.82,1,1,0
AYI,2013-08-31,-0.4463716401193591,0.035365527763253954,-0.11320025991224668,-0.1372432216510888,0.42406175355503734,-0.40746526029788815,0.1900953399958448,-0.47671698858456557,0.17647827717871759,-0.2167158155421088,-0.3751665814665121,0.41868469227459604,-0.20657282730917292,-0.3662175122800938,-0.4642253874445164,-0.38388632591437927,-0.3564410940711636,0.2972801434382122,-0.12701299293841617,-0.44064226714930727,-0.4354020530019737,-0.3008742277758454,-0.4759330579444103,-0.31133811382384535,-0.24824952105881126,-0.5021940176367937,-0.3802864773255786,0.07453646451285213,-0.0922192015518347,-0.5679662994516455,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.287466612537766,0.019983938074824247,-0.47232451692905403,0.2529783840047466,0.44739946698208743,-0.36782927825575845,-0.20990913759239813,-0.36659545693553586,-0.34398739926459854,-0.39333930692625785,-0.19468204897105337,-0.40200841189662007,-0.3495204205453472,-0.5185604178801313,-0.463569127506194,-0.36362630559723874,0.26531445080735583,0.1289455769211867,0.13563626492829958,-0.40705781223538684,0.08917049102927765,-0.29234109296532007,-0.3615080746621393,-0.1297620276810066,-0.392579966894267,0.33247496322617043,-0.3129548914090745,-0.30309159163054233,0.2961921109967379,-0.3791305769465453,-0.39561648426286206,-0.1884472538091934,-0.5695782722373915,-0.4963960183071741,-0.5254626293958438,-0.46922717290728466,-0.5715732059031574,-0.5690925945537891,-0.4298756503240698,0.2483647868261443,-0.009835138172982899,-0.07099122287291285,-0.5404969560358998,Industrials,0.23397890487470646,17.71,62.25,1,1,0
AYI,2014-08-31,-0.4350855356203692,0.0342356711712872,-0.1186005428931559,-0.12924871061772802,0.4256279815507009,-0.40445985065326523,0.42852962576487724,-0.41381750433135633,0.17055796746814567,-0.2167158155421088,-0.3703334160488415,0.5374242920560955,-0.20581173620756377,-0.36533076097678246,-0.46315005684238697,-0.37195235682691224,-0.3444265871010747,0.307370111679471,-0.12701299293841617,-0.4404298649359455,-0.43523258701657414,-0.2561865198999743,-0.46584309627322923,-0.2989082628717499,-0.2500757674091206,-0.5000464890732114,-0.37802753363199315,0.07453646451285213,-0.02541262838243527,-0.5681197120152944,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.287466612537766,0.07283790340193386,-0.4562681449160734,0.250929851349276,0.45261905458099777,-0.3563153323292211,-0.21307368534624002,-0.3550779232505741,-0.3335337529397592,-0.3826541768433954,-0.20302649177166943,-0.38784262367771943,-0.30124514914963213,-0.5205130583773491,-0.4585450990855091,-0.36362630559723874,0.26178540445116033,0.12362009763368759,0.141623579736453,-0.4061675679989247,0.06249292178635271,-0.29234109296532007,-0.2703656709460933,-0.11887760855077237,-0.33369069814318675,0.5290403333147289,-0.3129548914090745,-0.2974580476602121,0.2940795336700833,-0.37034595846073337,-0.39561648426286206,-0.1884472538091934,-0.5635618837811146,-0.4775633061845919,-0.5170539424426199,-0.4599193918580328,-0.5683199435033868,-0.5630761503399342,-0.4231013323842415,0.2483647868261443,0.03517017608147883,0.14808806001804126,-0.5401977353242106,Industrials,0.6192961166317976,8.32,36.9,1,1,0
AYI,2015-08-31,-0.4283379713647454,0.051748448346771815,-0.11846882867410934,-0.12525145510104763,0.41936306956804664,-0.4003447512937046,0.7067029591620817,-0.3473730129511566,0.15611241177435012,-0.2167158155421088,-0.3659752546034235,0.6878277851126616,-0.20551900886079102,-0.3705921520430963,-0.4621574439788829,-0.35940139341927685,-0.33153498802435394,0.2300136884964868,-0.12701299293841617,-0.43940941082392465,-0.4358539622963727,-0.21149881202410328,-0.45398596617376213,-0.28267754840537734,-0.25118504297004923,-0.5014781747822663,-0.3748148137122272,0.07453646451285213,-0.03886361626889153,-0.5680745906730448,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.287466612537766,0.07768729921056597,-0.4473797961231734,0.25159424031861777,0.44440143939428356,-0.3453009584366863,-0.2136123317724259,-0.34406011726681934,-0.32353367391413806,-0.3798048088212988,-0.19094143668112204,-0.37374985498572033,-0.20469460635820197,-0.518710620995302,-0.4631672052325392,-0.36362630559723874,0.2471759114712111,0.10764365977119032,0.13626984321487667,-0.4029465024888161,0.0935904433298806,-0.29234109296532007,-0.17922326723004728,-0.11343539898565526,-0.2748014293921065,0.7085130625260214,-0.3129548914090745,-0.29013039816455755,0.2951195717385902,-0.36109008808916265,-0.39561648426286206,-0.1884472538091934,-0.5580495339616925,-0.4618981334039904,-0.5120266847624008,-0.4491606919981624,-0.5667706036348135,-0.5575637494341708,-0.416131173452723,0.2483647868261443,0.08017549033594056,0.3592008235311424,-0.5400972428739843,Industrials,1.4188163130528055,4.93,42.89,1,1,0
AYI,2016-08-31,-0.4080685025492404,-0.03958162617054041,-0.11478083054080547,-0.11725694406768686,0.4113250692884148,-0.39349010545039154,-0.12781704102953179,-0.45912204495427283,0.13503610920471404,-0.2167158155421088,-0.35724705661328127,0.10204575952393061,-0.20458228135111825,-0.3621384562848617,-0.4552091539343543,-0.3428886770084551,-0.3148205912753322,0.2661694080276642,-0.12701299293841617,-0.43510595728363777,-0.38179431295389676,-0.12212339627236118,-0.4332787425745726,-0.2660872927957623,-0.22981119679605866,-0.49980787478836886,-0.3571448541535145,0.07453646451285213,0.00014424860183162184,-0.5678399596933463,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.286543524877447,-0.16607269744535452,-0.4383321579253827,0.25804434989597813,0.3080235369649029,-0.32895781618145653,-0.21940278085392387,-0.3277118824701897,-0.30869554369685576,-0.35248140475226486,-0.18844769515450116,-0.3556957769593122,-0.20469460635820197,-0.5207633969026334,-0.4486980033809668,-0.36362630559723874,0.23617135831748312,0.1289455769211867,-0.055419267389019665,-0.3958083623382739,0.08380340609283123,-0.29234109296532007,-0.13365206537202426,-0.10799318942053815,-0.21591216064102625,0.06753902962854813,-0.3129548914090745,-0.2802854769013386,0.295964602669252,-0.33824041332070287,-0.3955383728052441,-0.1884472538091934,-0.5456547656644885,-0.4681434996447148,-0.49690501285126515,-0.4327461463595407,-0.5582966631291475,-0.5451688662670134,-0.40312110030021436,0.24846431522635024,0.1251808045904023,0.6659118195784781,-0.5397926352099339,Industrials,1.9751122707457578,-4.37,8.65,0,1,0
AZO,2013-08-31,0.036831209483616026,0.12312525544995126,-0.11688825804555054,0.05062778763288932,0.3135832814028072,-0.3983384091705615,-0.7040332316380268,-0.5472623051816667,-0.35953709152092883,-0.21673704052671808,-0.28149891535185956,-0.8320390920905324,-0.20518588514016364,-0.3768388223353116,-0.3837038047796786,-0.13241275510171588,-0.12565284098758922,0.28638297773765264,-0.12701299293841617,-0.30565322648041643,-0.46369877713572827,0.23537826673460724,-0.19779392983862112,-0.05169650449173348,-0.2814060381299827,-0.13421499826694464,0.286858407425731,0.07223675741108597,0.26202422196082586,-0.23770812499774785,-0.2013300754135564,-0.13783692198841108,-0.2332490033158854,-0.14305619431201597,0.004189144497020835,-0.2680022450923239,0.018193841731356217,0.3462872120882372,-0.15632475254571962,-0.224682189138578,-0.1550250261788041,-0.15195996384128915,-0.42022767355620383,-0.2028346655003909,-0.1187660321431435,0.036681750620373405,-0.44675481731872707,-0.4086779327227035,-0.36362630559723874,0.2432340046380757,0.09879517110888414,0.10762608566787005,-0.36167299919795665,0.09798829586898054,-0.29234109296532007,0.003061540202044761,0.07432083101088498,-0.09813362313886576,-1.1545847930959676,-0.3129548914090745,-0.38097032085106886,-0.12796823954190156,-0.09393413153943102,-0.327763794931153,-0.1884472538091934,-0.4552923455192914,-0.33322198884911913,-0.14812404920962766,-0.6160064451700739,-0.3021388571323133,-0.4548056086776047,-0.2727927036222879,0.2121476460962027,-0.009835138172982899,4.969823913463495,-0.5474664017140355,Consumer Discretionary,4.053254259427608,1.26,26.95,1,1,0
